facId,year,economicNoncooperation,protestDemonstration,nonviolentIntervention,socialNoncooperation,institutionalAction,politicalNoncooperation
116017,2008,0,1,0,0,0,0
116017,2009,0,1,0,0,0,0
116017,2010,0,1,0,0,0,0
116017,2011,0,1,0,0,0,0
116017,2012,0,1,0,0,0,0
116017,2013,0,1,0,0,0,0
116017,2014,0,1,0,0,0,0
116017,2015,1,0,0,0,0,0
116017,2016,0,1,0,0,0,0
116017,2017,0,1,0,0,0,0
116017,2018,0,0,0,0,0,0
116017,2019,0,0,0,0,0,0
116017,2020,0,0,0,0,0,0
116018,1983,0,0,0,0,0,0
116018,1984,0,0,0,0,0,0
116018,1985,0,0,0,0,0,0
116018,1986,0,0,0,0,0,0
116018,1987,0,0,0,0,0,0
116018,1988,0,0,0,0,0,0
116018,1989,0,0,0,0,0,0
116018,1990,0,0,0,0,0,0
116018,1991,0,0,0,0,0,0
116018,1992,0,1,0,0,0,0
116018,1993,0,0,0,0,0,0
116018,1994,0,0,0,0,0,0
116018,1995,0,0,0,0,1,0
116018,1996,0,0,0,0,1,0
116018,1997,0,0,0,0,0,0
116018,1998,0,0,0,0,0,0
116018,1999,0,0,0,0,0,0
116018,2000,0,0,0,0,0,0
116018,2001,0,0,0,0,0,0
116018,2002,0,0,0,0,0,0
116018,2003,0,0,0,0,0,0
116018,2004,0,0,0,0,1,0
116018,2005,0,0,0,0,1,0
116018,2006,0,1,0,0,0,0
116018,2007,0,0,0,0,0,0
116018,2008,0,0,0,0,0,0
116018,2009,1,0,0,0,0,0
116018,2010,0,0,0,0,0,0
116018,2011,0,1,0,0,0,0
116018,2012,0,1,0,0,0,0
116018,2013,0,0,0,0,0,0
116018,2014,0,1,0,1,0,0
116018,2015,0,1,0,0,0,0
116018,2016,0,0,0,0,0,0
116018,2017,0,1,0,1,1,0
116018,2018,0,1,0,0,0,0
116018,2019,0,1,0,0,0,0
116018,2020,0,0,0,0,0,0
116019,1975,0,0,0,0,0,0
116019,1976,0,0,0,0,0,0
116019,1977,0,0,0,0,1,0
116019,1978,0,0,0,0,0,0
116019,1979,0,0,0,0,0,0
116019,1980,0,0,0,0,0,0
116019,1981,0,0,0,0,0,0
116019,1982,0,0,0,0,0,0
116019,1983,0,0,0,0,0,0
116019,1984,0,0,0,0,0,0
116019,1985,0,0,0,0,0,0
116019,1986,0,0,0,0,0,0
116019,1987,0,0,0,0,0,0
116019,1988,0,0,0,0,0,0
116019,1989,0,0,0,0,0,0
116019,1990,0,0,0,0,0,0
116019,1991,0,0,0,0,0,0
116019,1992,0,0,0,0,0,0
116019,1993,0,0,0,0,0,0
116019,1994,0,0,0,0,0,0
116019,1995,0,0,0,0,0,0
116019,1996,0,0,0,0,0,0
116019,1997,0,0,0,0,0,0
116019,1998,0,0,0,0,0,0
116019,1999,0,0,0,0,0,0
116019,2000,0,0,0,0,0,0
116019,2001,0,0,0,0,0,0
116019,2002,0,0,0,0,0,0
116019,2003,0,0,0,0,0,0
116019,2004,0,0,0,0,0,0
116019,2005,0,0,0,0,0,0
116019,2006,0,0,0,0,1,0
116019,2007,0,0,0,0,0,0
116019,2008,0,0,0,0,0,0
116019,2009,0,0,0,0,0,0
116019,2010,0,0,0,0,0,0
116019,2011,0,0,0,0,0,0
116019,2012,0,0,0,0,0,0
116019,2013,0,0,0,0,0,0
116019,2014,0,0,0,0,0,0
116019,2015,0,1,0,0,0,0
116019,2016,0,0,0,0,0,0
116019,2017,0,0,0,0,0,0
116019,2018,0,0,0,0,0,0
116019,2019,0,0,0,0,0,0
116019,2020,0,0,0,0,0,0
116020,1968,0,0,0,0,0,0
116020,1969,0,0,0,0,0,0
116020,1970,0,0,0,0,0,0
116020,1971,0,0,0,0,0,0
116020,1972,0,0,0,0,0,0
116020,1973,0,0,0,0,0,0
116020,1974,0,0,0,0,0,0
116020,1975,0,0,0,0,0,0
116020,1976,0,0,0,0,0,0
116020,1977,0,0,0,0,0,0
116020,1978,0,0,0,0,0,0
116020,1979,0,0,0,0,0,0
116020,1980,0,0,0,0,0,0
116020,1981,0,1,0,0,0,0
116020,1982,0,0,0,0,0,0
116020,1983,0,0,0,0,0,0
116020,1984,0,0,0,0,0,0
116020,1985,0,1,0,0,0,0
116020,1986,0,0,0,0,0,0
116020,1987,1,0,0,0,0,0
116020,1988,0,0,0,0,0,0
116020,1989,0,0,0,0,0,0
116020,1990,1,1,0,0,0,0
116020,1991,1,0,0,0,0,0
116020,1992,1,0,0,0,0,0
116020,1993,1,1,0,0,0,0
116020,1994,0,1,0,0,0,0
116020,1995,0,0,0,0,1,0
116020,1996,0,0,1,0,1,1
116020,1997,0,1,0,1,0,0
116020,1998,0,1,0,0,0,0
116020,1999,0,0,0,0,0,0
116020,2000,0,0,0,0,0,0
116020,2001,0,1,0,1,0,0
116020,2002,0,1,1,0,0,0
116020,2003,0,1,1,1,0,0
116020,2004,0,0,0,1,0,0
116020,2005,0,0,0,0,0,0
116020,2006,1,1,1,0,1,1
116020,2007,1,1,0,0,0,1
116020,2008,0,1,0,0,0,0
116020,2009,0,1,0,1,0,0
116020,2010,0,1,0,0,0,0
116020,2011,0,1,1,1,0,1
116020,2012,0,1,0,1,0,0
116020,2013,0,1,0,1,0,0
116020,2014,0,1,0,1,0,0
116020,2015,0,1,1,1,0,0
116020,2016,0,0,0,1,0,0
116020,2017,0,1,0,0,0,1
116020,2018,0,0,0,0,0,1
116020,2019,0,1,0,0,1,1
116020,2020,0,1,0,1,0,0
116021,1968,0,0,0,0,0,0
116021,1969,0,0,0,0,0,0
116021,1970,0,0,0,0,0,0
116021,1971,0,0,0,0,0,0
116021,1972,0,0,0,0,0,0
116021,1973,0,0,0,0,0,0
116021,1974,0,0,0,0,0,0
116021,1975,0,0,0,0,0,0
116021,1976,0,0,0,0,0,0
116021,1977,0,0,0,0,0,0
116021,1978,0,0,0,0,0,0
116021,1979,0,0,0,0,0,0
116021,1980,0,0,0,0,0,0
116021,1981,0,0,0,0,0,0
116021,1982,0,0,0,0,0,0
116021,1983,0,0,0,0,0,0
116021,1984,0,0,0,0,0,0
116021,1985,0,0,0,0,0,0
116021,1986,0,0,0,0,0,0
116021,1987,0,0,0,0,0,0
116021,1988,0,0,0,0,0,0
116021,1989,0,0,0,0,0,0
116021,1990,0,1,0,0,0,0
116021,1991,0,0,0,0,0,0
116021,1992,1,0,0,0,0,0
116021,1993,0,0,0,0,0,0
116021,1994,0,0,0,0,0,0
116021,1995,0,0,0,0,0,0
116021,1996,0,0,0,0,0,0
116021,1997,0,0,0,0,0,0
116021,1998,0,0,0,0,0,0
116021,1999,0,0,0,0,0,0
116021,2000,0,0,0,0,0,0
116021,2001,0,0,0,0,0,0
116021,2002,0,0,0,0,0,0
116021,2003,0,0,0,0,0,0
116021,2004,0,0,0,0,0,0
116021,2005,0,0,0,0,0,1
116021,2006,0,0,0,0,0,0
116021,2007,0,0,0,0,0,0
116021,2008,0,1,0,0,0,0
116021,2009,0,1,0,0,0,0
116021,2010,0,0,0,0,0,0
116021,2011,0,0,0,0,0,0
116021,2012,0,0,0,0,0,0
116021,2013,0,0,0,0,0,0
116021,2014,0,0,0,0,0,0
116021,2015,0,0,0,0,0,0
116021,2016,0,0,0,0,0,0
116021,2017,0,0,0,0,0,0
116021,2018,0,0,0,0,0,0
116021,2019,0,0,0,0,0,0
116021,2020,0,0,0,0,0,0
116022,2001,0,1,0,0,0,0
116022,2002,0,1,0,0,0,0
116022,2003,0,1,1,0,0,0
116022,2004,0,1,1,0,0,0
116022,2005,0,1,0,0,0,0
116022,2006,0,1,0,0,0,0
116022,2007,0,1,0,0,0,0
116022,2008,0,1,0,0,0,0
116022,2009,0,0,0,0,0,0
116022,2010,0,1,0,0,0,0
116022,2011,0,1,0,0,0,0
116022,2012,0,1,0,0,0,0
116022,2013,0,1,0,0,0,0
116022,2014,0,1,1,0,0,0
116022,2015,0,1,1,0,0,0
116022,2016,0,1,0,0,0,0
116022,2017,0,0,0,0,0,0
116022,2018,0,0,0,0,0,0
116022,2019,0,0,0,0,0,0
116022,2020,0,0,0,0,0,0
116023,1995,0,0,0,0,0,0
116023,1996,0,0,0,0,0,0
116023,1997,0,0,0,0,0,0
116023,1998,0,0,0,0,0,0
116023,1999,0,0,0,0,0,0
116023,2000,0,0,0,0,0,0
116023,2001,0,1,0,0,0,0
116023,2002,0,0,0,0,0,0
116024,2004,0,0,0,0,0,0
116024,2005,0,0,0,0,0,0
116024,2006,0,0,0,0,0,0
116024,2007,0,0,0,0,0,0
116024,2008,0,0,0,0,0,0
116024,2009,0,0,0,0,0,0
116024,2010,0,0,0,0,0,0
116024,2011,0,0,0,0,0,0
116024,2012,0,0,0,0,0,0
116024,2013,0,0,0,0,0,0
116024,2014,0,0,0,0,0,0
116024,2015,0,0,0,0,0,0
116024,2016,0,0,0,0,0,0
116025,2009,0,0,0,0,0,0
116025,2010,0,0,0,0,0,0
116025,2011,0,0,0,0,0,0
116025,2012,0,0,0,0,0,0
116025,2013,0,0,0,0,0,0
116025,2014,0,0,0,0,0,0
116026,2004,0,0,1,0,0,0
116026,2005,0,0,0,0,0,0
116026,2006,0,0,0,0,0,0
116026,2007,0,0,0,0,0,0
116026,2008,0,0,0,0,0,0
116026,2009,0,0,0,0,0,0
116026,2010,0,0,0,0,0,0
116026,2011,0,0,0,0,0,0
116026,2012,0,0,0,0,0,0
116027,2011,0,0,0,0,0,0
116027,2012,0,0,0,0,0,0
116027,2013,0,0,0,0,0,0
116027,2014,0,0,0,0,0,0
116027,2015,0,0,0,0,0,0
116027,2016,0,0,0,0,1,0
116027,2017,0,1,0,0,0,0
116027,2018,0,0,0,0,0,0
116027,2019,0,1,0,0,1,0
116027,2020,0,0,0,0,0,0
117001,1997,0,0,0,0,0,0
117002,1992,0,0,0,0,0,0
117002,1993,0,0,0,0,0,0
117002,1994,0,0,0,0,0,0
117002,1995,0,0,0,0,0,0
117002,1996,0,0,0,0,0,0
117002,1997,0,0,0,0,0,0
117002,1998,0,0,0,0,0,0
117002,1999,0,0,0,0,0,0
117002,2000,0,0,0,0,0,0
117002,2001,0,0,0,0,0,0
117002,2002,0,0,0,0,0,0
117002,2003,0,0,0,0,0,0
117003,1971,0,0,0,0,0,0
117003,1972,0,0,0,0,0,0
117003,1973,0,0,0,0,0,0
117003,1974,0,0,0,0,0,0
117003,1975,0,0,0,0,0,0
117003,1976,0,0,0,0,0,0
117003,1977,0,0,0,0,0,0
117003,1978,0,0,0,0,0,0
117003,1979,0,0,0,0,0,0
117003,1980,0,0,0,0,0,0
117003,1981,0,0,0,0,0,0
117003,1982,0,0,0,0,0,0
117003,1983,0,0,0,0,1,0
117003,1984,0,0,0,0,0,0
117003,1985,0,0,0,0,0,0
117003,1986,0,0,0,0,0,0
117003,1987,0,1,0,0,1,0
117003,1988,0,0,0,0,0,0
117003,1989,0,0,0,0,0,0
117003,1990,0,0,0,0,0,0
117003,1991,0,0,0,0,0,0
117003,1992,0,0,0,0,0,0
117003,1993,0,0,0,0,0,0
117003,1994,0,0,0,0,0,0
117003,1995,0,0,0,0,0,0
117003,1996,0,0,0,0,0,0
117003,1997,0,0,0,0,0,0
117003,1998,0,0,0,0,0,0
117003,1999,0,0,0,0,0,0
117003,2000,0,0,0,0,0,0
117003,2001,0,0,0,0,0,0
117003,2002,0,0,0,0,0,0
117003,2004,0,0,0,0,0,0
117003,2005,0,0,0,0,0,0
117003,2006,0,0,0,0,0,0
117003,2007,0,0,0,0,0,0
117003,2008,0,0,0,0,0,0
117003,2009,0,0,0,0,0,0
117003,2010,0,0,0,0,0,0
117003,2011,0,0,0,0,0,0
117003,2012,0,0,0,0,0,0
117003,2013,0,0,0,0,0,0
117003,2014,0,0,0,0,0,0
117003,2015,0,0,0,0,0,0
117003,2016,0,0,0,0,0,0
117004,1991,0,0,0,0,0,0
117004,1992,0,0,0,0,1,0
117004,1993,0,0,0,0,0,0
117004,1994,0,0,0,0,0,1
117004,1995,0,0,0,0,0,0
117004,1996,0,0,0,0,0,0
117004,1997,0,0,0,0,1,0
117004,1998,0,0,0,0,0,0
117004,1999,0,0,0,0,0,0
117004,2000,0,0,0,0,0,0
117004,2001,0,0,0,0,0,0
117004,2002,0,0,0,0,1,0
117004,2003,0,0,0,0,0,0
117004,2004,0,0,0,0,0,0
117004,2005,0,0,0,0,0,0
117005,1965,0,0,0,0,0,0
117005,1966,0,0,0,0,0,0
117005,1967,0,0,0,0,0,0
117005,1968,0,0,0,0,0,0
117005,1969,0,0,0,0,0,0
117005,1970,0,0,0,0,0,0
117005,1971,0,0,0,0,0,0
117005,1972,0,0,0,0,0,0
117005,1973,0,0,0,0,0,0
117005,1974,0,0,0,0,0,0
117005,1975,0,0,0,0,0,0
117005,1976,0,0,0,0,0,0
117005,1977,0,0,0,0,0,0
117005,1978,0,0,0,0,0,0
117005,1979,0,0,0,0,0,0
117005,1980,0,0,0,0,0,0
117005,1981,0,0,0,0,0,0
117005,1982,0,0,0,0,0,0
117005,1983,0,0,0,0,0,0
117005,1984,0,0,0,0,0,0
117005,1985,0,0,0,0,0,0
117005,1986,0,0,0,0,0,0
117005,1987,0,0,0,0,0,0
117005,1988,0,0,0,0,0,0
117005,1989,0,0,0,0,0,0
117005,1990,0,0,0,0,0,0
117005,1991,0,0,0,0,0,0
117005,1992,0,0,0,0,0,0
117005,1993,0,0,0,0,0,0
117005,1994,0,0,0,0,0,0
117006,1960,0,0,0,0,0,0
117006,1961,0,0,0,0,0,0
117006,1962,0,0,0,0,0,0
117006,1963,0,0,0,0,0,0
117006,1964,0,0,0,0,0,0
117006,1965,0,0,0,0,0,0
117006,1966,0,0,0,0,0,0
117006,1967,0,0,0,0,0,0
117006,1968,0,0,0,0,1,0
117006,1969,0,0,0,0,0,0
117006,1970,0,0,0,0,0,0
117006,1971,0,0,0,0,0,0
117006,1972,0,0,0,0,1,0
117006,1973,0,0,0,0,0,0
117006,1974,0,0,0,0,0,0
117006,1975,0,0,0,0,0,0
117006,1976,0,0,0,0,1,0
117006,1977,0,0,0,0,0,0
117006,1978,0,0,0,0,0,0
117006,1979,0,0,0,0,1,0
117006,1980,0,0,0,0,0,0
117006,1981,0,0,0,0,0,0
117006,1982,0,0,0,0,0,0
117006,1983,0,0,0,0,1,0
117006,1984,0,0,0,0,0,0
117006,1985,0,0,0,0,0,0
117006,1986,0,0,0,0,0,0
117006,1987,0,0,0,0,1,0
117006,1988,0,0,0,0,1,0
117006,1989,0,0,0,0,1,0
117006,1990,0,0,0,0,0,0
117006,1991,0,0,0,0,0,0
117006,1992,0,0,0,0,0,0
117006,1993,0,0,0,0,1,0
117006,1994,0,0,0,0,1,0
117006,1995,0,0,0,0,0,0
117006,1996,0,0,0,0,1,0
117006,1997,0,0,0,0,0,0
117006,1998,0,0,0,0,1,0
117006,1999,0,0,0,0,0,0
117006,2000,0,0,0,0,0,0
117006,2001,0,0,0,0,1,0
117006,2002,0,0,0,0,0,0
117006,2003,0,0,0,0,1,0
117006,2004,0,0,0,0,0,0
117006,2005,0,0,0,0,1,0
117006,2006,0,0,0,0,0,0
117006,2007,0,0,0,0,0,0
117006,2008,0,0,0,0,1,0
117006,2009,0,0,0,0,0,0
117006,2010,0,0,0,0,0,0
117006,2011,0,0,0,0,0,0
117006,2012,0,0,0,0,0,0
117006,2013,0,0,0,0,1,0
117007,2017,0,0,0,0,0,0
117007,2018,0,0,0,0,0,0
117007,2019,0,0,0,0,0,0
117007,2020,0,0,0,0,0,0
118001,1998,0,1,0,0,0,0
118001,1999,0,0,0,0,0,0
118001,2000,0,0,0,0,0,0
118001,2001,0,0,0,0,0,0
118001,2002,0,0,0,0,0,0
118001,2003,0,0,0,0,0,0
118001,2004,0,0,0,0,0,0
118001,2005,0,0,0,0,0,0
118001,2006,0,0,0,0,0,0
118001,2007,0,0,0,0,0,0
118001,2008,0,0,0,0,0,0
118001,2009,0,0,0,0,0,0
118001,2010,0,0,0,0,0,0
118001,2011,0,0,0,0,0,0
118001,2012,0,0,0,0,0,0
118001,2013,0,0,0,0,0,0
118001,2014,0,0,0,0,0,0
118001,2015,0,1,0,0,0,0
118001,2016,0,1,0,0,0,0
118001,2017,0,0,0,0,0,0
118001,2018,0,0,0,0,0,0
118001,2019,0,0,0,0,0,0
118001,2020,0,0,0,0,0,0
118002,1995,0,0,0,0,0,0
118002,1996,0,0,0,0,0,0
118002,1997,0,0,0,0,0,0
118002,1998,0,0,0,0,0,0
118002,1999,0,0,0,0,0,0
118002,2000,0,0,0,0,0,0
118002,2001,0,0,0,0,0,0
118002,2002,0,0,0,0,0,0
118002,2003,0,0,0,0,0,0
118002,2004,0,0,0,0,0,0
118002,2005,0,0,0,0,0,0
118003,2018,0,1,1,0,0,0
118003,2019,0,0,0,0,0,0
118003,2020,0,0,0,0,0,0
119002,1991,0,0,0,0,0,0
119002,1992,0,0,0,0,0,0
119002,1993,0,0,0,0,0,0
119002,1994,0,0,0,0,0,0
119002,1995,0,0,0,0,0,0
119002,1996,0,0,0,0,0,0
119002,1997,0,0,0,0,0,0
119002,1998,0,0,0,0,0,0
119002,1999,0,0,0,0,0,0
119002,2000,0,0,0,0,0,0
119002,2001,0,0,0,0,0,0
119002,2002,0,1,0,0,0,0
119002,2003,0,0,0,0,0,0
119002,2004,0,1,0,0,1,0
119002,2005,0,0,0,0,0,0
119002,2006,0,0,0,0,0,0
119002,2007,0,0,0,0,0,0
119002,2008,0,0,0,0,0,0
119002,2009,0,0,0,0,0,0
119002,2010,0,0,0,0,0,0
119002,2011,0,0,0,0,0,0
119002,2012,0,0,0,0,0,0
119002,2013,0,0,0,0,0,0
119002,2014,0,0,0,0,0,0
119002,2015,0,0,0,0,0,0
119002,2016,0,0,0,0,0,0
119003,2004,0,1,0,0,0,0
119003,2005,0,0,0,0,0,0
119003,2006,0,0,0,0,1,0
119003,2007,0,1,0,0,0,0
119003,2008,0,0,0,0,1,0
119003,2009,0,0,0,0,0,0
119003,2010,0,0,0,0,0,0
119003,2011,0,0,0,0,0,0
119003,2012,0,1,0,0,0,0
119003,2013,0,0,0,0,0,0
119003,2014,0,0,0,0,0,0
119004,2017,0,0,0,0,0,0
119004,2018,0,0,0,0,0,0
119004,2019,0,0,0,0,0,0
119004,2020,0,0,0,0,0,0
119005,2017,0,0,0,0,0,0
119005,2018,0,0,0,0,0,0
119005,2019,0,0,0,0,0,0
119005,2020,0,0,0,0,0,0
119006,2017,0,0,0,0,0,0
119006,2018,0,0,0,0,0,0
119006,2019,0,0,0,0,0,0
119006,2020,0,0,0,0,0,0
120001,1992,0,0,0,0,0,0
120001,1993,0,0,0,0,0,0
120001,1994,0,0,0,0,0,0
120001,1995,0,0,0,0,0,0
120001,1996,0,0,0,0,0,0
120001,1997,0,0,0,0,0,0
120001,1998,0,0,0,0,0,0
120001,1999,0,0,0,0,0,0
120001,2000,0,0,0,0,0,0
120001,2001,0,0,0,0,0,0
120001,2002,0,0,0,0,0,0
120001,2003,0,0,0,0,0,0
120001,2004,0,0,0,0,0,0
120001,2005,0,0,0,0,0,0
120001,2006,0,0,0,0,0,0
120001,2007,0,0,0,0,0,0
120001,2008,0,0,0,0,0,0
120001,2009,0,0,0,0,0,0
120001,2010,0,0,0,0,0,0
120001,2011,0,0,0,0,0,0
120001,2012,0,0,0,0,0,0
120001,2013,0,0,0,0,0,0
120001,2014,0,0,0,0,0,0
120001,2015,0,0,0,0,0,0
120001,2016,0,0,0,0,0,0
120001,2017,0,0,0,0,0,0
120001,2018,0,0,0,0,0,0
120001,2019,0,0,0,0,0,0
120001,2020,0,0,0,0,0,0
120002,1988,0,0,0,0,0,0
120003,1975,0,0,0,0,0,0
120003,1976,0,0,0,0,0,0
120003,1977,0,0,0,0,0,0
120003,1978,0,0,0,0,0,0
120003,1979,0,0,0,0,0,0
120003,1980,0,0,0,0,0,0
120003,1981,0,0,0,0,0,0
120003,1982,0,0,0,0,0,0
120003,1983,0,0,0,0,0,0
120003,1984,0,0,0,0,0,0
120003,1985,0,0,0,0,0,0
120003,1986,0,0,0,0,0,0
120003,1987,0,0,0,0,0,0
120003,1988,0,0,0,0,0,0
120003,1989,0,0,0,0,0,0
120003,1990,0,0,0,0,0,0
120003,1991,0,0,0,0,0,0
120003,1992,0,0,0,0,0,0
120003,1993,0,0,0,0,0,0
120003,1994,0,0,0,0,0,0
120003,1995,0,0,0,0,0,0
120003,1996,0,0,0,0,0,0
120003,1997,0,0,0,0,0,0
120003,1998,0,0,0,0,0,0
120003,1999,0,0,0,0,0,0
120003,2000,0,0,0,0,0,0
120003,2001,0,0,0,0,0,0
120003,2002,0,0,0,0,0,0
120003,2003,0,0,0,0,0,0
120003,2004,0,0,0,0,0,0
120003,2005,0,0,0,0,0,0
120003,2006,0,0,0,0,0,0
120003,2007,0,0,0,0,0,0
120003,2008,0,0,0,0,0,0
120003,2009,0,0,0,0,0,0
120003,2010,0,0,0,0,0,0
120003,2011,0,0,0,0,0,0
120003,2012,0,0,0,0,0,0
120003,2013,0,0,0,0,0,0
120003,2014,0,0,0,0,0,0
120003,2015,0,0,0,0,0,0
120003,2016,0,0,0,0,0,0
120003,2017,0,0,0,0,0,0
120003,2018,0,0,0,0,0,0
120003,2019,0,0,0,0,0,0
120003,2020,0,0,0,0,0,0
120004,2004,0,0,0,0,0,0
120004,2005,0,0,0,0,0,0
120004,2006,0,0,0,0,0,0
120004,2007,0,0,0,0,0,0
120004,2008,0,0,0,0,0,0
120004,2009,0,0,0,0,0,0
120004,2010,0,0,0,0,0,0
120004,2011,0,0,0,0,0,0
120004,2012,0,0,0,0,0,0
120004,2013,0,0,0,0,0,0
120004,2014,0,0,0,0,0,0
120004,2015,0,0,0,0,0,0
120004,2016,0,0,0,0,0,0
120005,2000,0,0,0,0,0,0
120005,2001,0,0,0,0,0,0
120005,2002,0,0,0,0,0,0
120005,2003,0,0,0,0,0,0
120005,2004,0,0,0,0,0,0
120005,2005,0,0,0,0,0,0
120005,2006,0,0,0,0,0,0
120005,2007,0,0,0,0,0,0
120005,2008,0,0,0,0,0,0
120005,2009,0,0,0,0,0,0
120005,2010,0,0,0,0,0,0
120005,2011,0,0,0,0,0,0
120005,2012,0,0,0,0,0,0
120005,2013,0,0,0,0,0,0
120005,2014,0,0,0,0,0,0
120005,2015,0,0,0,0,0,0
120005,2016,0,0,0,0,0,0
120005,2017,0,0,0,0,0,0
120005,2018,0,0,0,0,0,0
120005,2019,0,0,0,0,0,0
120005,2020,0,0,0,0,0,0
120006,1988,0,0,0,0,0,0
120006,1989,0,0,0,0,0,0
120006,1990,0,0,0,0,0,0
120006,1991,0,0,0,0,0,0
120006,1992,0,0,0,0,0,0
120006,1993,0,0,0,0,0,0
120006,1994,0,0,0,0,0,0
120006,1995,0,0,0,0,0,0
120006,1996,0,0,0,0,0,0
120006,1997,0,0,0,0,0,0
120006,1998,0,0,0,0,0,0
120006,1999,0,0,0,0,0,0
120006,2000,0,0,0,0,0,0
120006,2001,0,0,0,0,0,0
120006,2002,0,0,0,0,0,0
120006,2003,0,0,0,0,0,0
120006,2004,0,0,0,0,0,0
120006,2005,0,0,0,0,0,0
120006,2006,0,0,0,0,0,0
120006,2007,0,0,0,0,0,0
120006,2008,0,0,0,0,0,0
120006,2009,0,0,0,0,0,0
120006,2010,0,0,0,0,0,0
120006,2011,0,0,0,0,0,0
120006,2012,0,0,0,0,0,0
120006,2013,0,0,0,0,0,0
120006,2014,0,0,0,0,0,0
120006,2015,0,0,0,0,0,0
120006,2016,0,0,0,0,0,0
120006,2017,0,0,0,0,0,0
120006,2018,0,0,0,0,0,0
120006,2019,0,0,0,0,0,0
120006,2020,0,0,0,0,0,0
120007,1975,0,0,0,0,0,0
120007,1976,0,0,0,0,0,0
120007,1977,0,0,0,0,0,0
120007,1978,0,0,0,0,0,0
120007,1979,0,0,0,0,0,0
120007,1980,0,0,0,0,0,0
120007,1981,0,0,0,0,0,0
120007,1982,0,0,0,0,0,0
120007,1983,0,0,0,0,0,0
120007,1984,0,0,0,0,0,0
120007,1985,0,0,0,0,0,0
120007,1986,0,0,0,0,0,0
120007,1987,0,0,0,0,0,0
120007,1988,0,0,0,0,0,0
120007,1989,0,0,0,0,0,0
120007,1990,0,0,0,0,0,0
120007,1991,0,0,0,0,0,0
120007,1992,0,0,0,0,0,0
120007,1993,0,0,0,0,0,0
120007,1994,0,0,0,0,0,0
120007,1995,0,0,0,0,0,0
120007,1996,0,0,0,0,0,0
120007,1997,0,0,0,0,0,0
120007,1998,0,0,0,0,0,0
120007,1999,0,0,0,0,0,0
120007,2000,0,0,0,0,0,0
120007,2001,0,0,0,0,0,0
120007,2002,0,0,0,0,0,0
120007,2003,0,0,0,0,0,0
120007,2004,0,0,0,0,0,0
120007,2005,0,0,0,0,0,0
120007,2006,0,0,0,0,0,0
120007,2007,0,0,0,0,0,0
120007,2008,0,0,0,0,0,0
120007,2009,0,0,0,0,0,0
120007,2010,0,0,0,0,1,0
120007,2011,0,0,0,0,0,0
120007,2012,0,0,0,0,0,0
120007,2013,0,0,0,0,0,0
120007,2014,0,0,0,0,0,0
120007,2015,0,0,0,0,0,0
120007,2016,0,0,0,0,0,0
120007,2017,0,0,0,0,0,0
120007,2018,0,0,0,0,0,0
120007,2019,0,0,0,0,0,0
120007,2020,0,0,0,0,0,0
120008,1994,0,0,0,0,0,0
120008,1995,0,0,0,0,0,0
120008,1996,0,0,0,0,0,0
120008,1997,0,0,0,0,0,0
120008,1998,0,0,0,0,0,0
120008,1999,0,0,0,0,0,0
120008,2000,0,0,0,0,0,0
120008,2001,0,0,0,0,0,0
120008,2002,0,0,0,0,0,0
120008,2003,0,0,0,0,0,0
120008,2004,0,0,0,0,0,0
120008,2005,0,0,0,0,0,0
120008,2006,0,0,0,0,0,0
120008,2007,0,0,0,0,0,0
120008,2008,0,0,0,0,0,0
120008,2009,0,0,0,0,0,0
120008,2010,0,0,0,0,0,0
120008,2011,0,0,0,0,0,0
120008,2012,0,0,0,0,0,0
120008,2013,0,0,0,0,0,0
120008,2014,0,0,0,0,0,0
120008,2015,0,0,0,0,0,0
120009,1962,0,0,0,0,0,0
120009,1963,0,0,0,0,0,0
120009,1964,0,0,0,0,0,0
120009,1965,0,0,0,0,0,0
120009,1966,0,0,0,0,0,0
120009,1967,0,0,0,0,0,0
120009,1968,0,0,0,0,0,0
120009,1969,0,0,0,0,0,0
120009,1970,0,0,0,0,0,0
120010,1990,0,0,0,0,0,0
120010,1991,0,0,0,0,0,0
120010,1992,0,1,0,0,0,0
120010,1993,0,0,0,0,0,0
120010,1994,0,0,0,0,0,0
120010,1995,0,0,0,0,0,0
120010,1996,0,0,0,0,0,0
120010,1997,0,0,0,0,0,0
120010,1998,0,0,0,0,0,0
120010,1999,0,0,0,0,0,0
120010,2000,0,0,0,0,0,0
120010,2001,0,0,0,0,0,0
120010,2002,0,0,0,0,0,0
120010,2003,0,0,0,0,0,0
120010,2004,0,0,0,0,0,0
120010,2005,0,0,0,0,0,0
120011,2001,0,0,0,0,0,0
120012,1982,0,0,0,0,0,0
120012,1983,0,0,0,0,0,0
120012,1984,0,0,0,0,0,0
120012,1985,0,0,0,0,0,0
120012,1986,0,0,0,0,0,0
120012,1987,0,0,0,0,0,0
120012,1988,0,0,0,0,0,0
120012,1989,0,0,0,0,0,0
120012,1990,0,0,0,0,0,0
120012,1991,0,0,0,0,0,0
120012,1992,0,1,0,0,0,0
120012,1993,0,0,0,0,0,0
120012,1994,0,0,0,0,0,0
120012,1995,0,0,0,0,0,0
120012,1996,0,0,0,0,0,0
120012,1997,0,0,0,0,0,0
120012,1998,0,0,0,0,0,0
120012,1999,0,0,0,0,0,0
120012,2000,0,0,0,0,0,0
120012,2001,0,0,0,0,0,0
120012,2002,0,0,0,0,0,0
